step,theta,theta_dot,wind,wave,action,reward
0,0.05448560044169426,-0.14998485147953033,-1.7559316158294678,-0.9115256667137146,-0.2617317298427224,-0.015928996069070233
1,0.046986356377601624,-0.15494878590106964,0.1150563657283783,-0.22136981785297394,0.02754170075058937,-0.014231243715350434
2,0.03923891857266426,-0.1833374947309494,-0.015121041797101498,-0.5971307754516602,0.07496578991413116,-0.018486506569230825
3,0.03007204458117485,-0.11063934117555618,0.7914581894874573,0.5444543361663818,0.1704803965985775,-0.0077514487092381415
4,0.02454007789492607,-0.06593097746372223,0.05942762643098831,0.7890688180923462,0.07091845944523811,-0.0029013978916089455
5,0.02124352939426899,-0.07493148744106293,0.4207583963871002,-0.6015047430992126,0.009161565452814102,-0.003260749644389759
6,0.017496954649686813,-0.09052743762731552,0.3318757116794586,-0.6712177991867065,0.04364532791078091,-0.004451374772064959
7,0.012970582582056522,-0.04945441335439682,0.7906052470207214,-0.034948136657476425,0.09357010200619698,-0.0016099896521393833
8,0.010497861541807652,-0.08049079030752182,-0.16637612879276276,-0.4766506850719452,0.03405591379851103,-0.0033785838160811203
9,0.006473321933299303,-0.02694772556424141,1.1002871990203857,-0.10817063599824905,0.10849227290600538,-0.0006992581707269774
10,0.005125935655087233,-0.05782073736190796,-0.38549503684043884,-0.24649348855018616,0.021528841461986303,-0.0017094812936399115
11,0.002234898740425706,-0.01776491291821003,0.4790782630443573,0.25581085681915283,0.09001179644837976,-0.0003653439374817319
12,0.0013466530945152044,0.016772178933024406,0.37145936489105225,0.30157470703125,0.02435533213429153,-0.00015729601427953466
13,0.0021852620411664248,0.09739454835653305,1.9274828433990479,-0.28449052572250366,-0.040277623338624835,-0.004788181861027362
14,0.007054989226162434,0.03811993822455406,-0.461018443107605,-0.5696409344673157,-0.20571540691889822,-0.0018343083726839403
15,0.008960986509919167,0.10108304768800735,0.5543814897537231,0.7902805805206299,-0.11151482257992029,-0.005500079589155661
16,0.01401513908058405,0.057176508009433746,-0.10255271196365356,-0.58810955286026,-0.24697102792561054,-0.003355867954610546
17,0.01687396503984928,0.035754334181547165,-0.742033064365387,0.45541495084762573,-0.18442871142178774,-0.0017742656514545595
18,0.018661681562662125,0.08215480297803879,0.6689287424087524,0.38020798563957214,-0.15587849356234074,-0.004330416829389384
19,0.022769421339035034,0.05043856427073479,-0.5989587306976318,0.16251292824745178,-0.2576180137693882,-0.003449647056649782
20,0.02529134973883629,0.05500674992799759,0.10501722991466522,0.153082013130188,-0.21472423523664474,-0.003305186063791432
21,0.028041686862707138,0.09286311268806458,0.7842859029769897,0.1565168797969818,-0.23647024855017662,-0.0064960695576539405
22,0.032684843987226486,0.1132064163684845,0.6110222339630127,0.04730534926056862,-0.32593465968966484,-0.010131980711940979
23,0.03834516555070877,0.13328441977500916,0.2602074444293976,0.4419017434120178,-0.3898370526731014,-0.014152044120417182
24,0.04500938579440117,0.038858551532030106,-1.3114402294158936,-0.22376985847949982,-0.45829466730356216,-0.008031688410494047
25,0.04695231467485428,-0.0165852103382349,-0.42333540320396423,-0.4472144842147827,-0.30276403203606606,-0.004633705822261862
26,0.04612305387854576,0.015209762379527092,-0.24762803316116333,1.0464589595794678,-0.2015911526978016,-0.0032589793774269182
27,0.04688354209065437,-0.00022823836479801685,-0.7792479991912842,0.677794873714447,-0.261034794151783,-0.0039015716505568154
28,0.046872131526470184,-0.09703794121742249,-1.5145827531814575,-0.23441952466964722,-0.23396123372367583,-0.008273624412681556
29,0.04202023521065712,-0.07129285484552383,0.14647775888442993,0.4103556275367737,-0.04028477519750595,-0.004347607084318856
30,0.03845559060573578,-0.014577588066458702,0.6401039361953735,0.5553430914878845,-0.06751546636223793,-0.0016990440895785603
31,0.037726711481809616,-0.05305032804608345,-0.31385257840156555,-0.3236462473869324,-0.1631227768957615,-0.0034956994012467755
32,0.03507419675588608,-0.024703633040189743,0.7721782922744751,-0.13391302525997162,-0.08253290131688118,-0.001705625883662974
33,0.033839013427495956,-0.1269366443157196,-1.1481176614761353,-0.7933010458946228,-0.1259637176990509,-0.009598205298169852
34,0.027492180466651917,-0.14815892279148102,-0.8275070786476135,0.3480125069618225,0.08467822149395943,-0.011910613661168315
35,0.020084233954548836,-0.11196929216384888,0.12818315625190735,0.48333975672721863,0.15885694324970245,-0.007302826096304397
36,0.014485768973827362,-0.12126592546701431,-0.38452738523483276,0.11097778379917145,0.12351741455495358,-0.007943963217984825
37,0.008422472514212132,-0.0977436974644661,0.5630313754081726,-0.2165425717830658,0.17010300606489182,-0.005571228918381181
38,0.0035352876875549555,-0.09470994025468826,0.4110977053642273,-0.4633481502532959,0.15337503235787153,-0.005085581846722273
39,-0.0012002093717455864,-0.11801200360059738,-0.32674846053123474,-0.2672165334224701,0.17174344207160175,-0.0077022520175083434
40,-0.0071008093655109406,-0.14568981528282166,-1.0762556791305542,0.34088072180747986,0.2420250540599227,-0.012127584842747107
41,-0.014385299757122993,-0.1540287286043167,-0.4224621057510376,0.008745882660150528,0.326883677393198,-0.014740684912376501
42,-0.0220867358148098,-0.1023373231291771,0.43267199397087097,0.31257182359695435,0.3799839559942484,-0.009333982945171224
43,-0.027203602716326714,-0.06374933570623398,0.5988466143608093,-0.06893984228372574,0.3151083253324032,-0.005254356475355412
44,-0.030391069129109383,-0.07536597549915314,-0.38096848130226135,-0.05580274760723114,0.2635166849941015,-0.0054996583872296955
45,-0.03415936976671219,-0.19021430611610413,-1.5186009407043457,-1.0129786729812622,0.3026872966438532,-0.02154809228552287
46,-0.043670084327459335,-0.26354148983955383,-1.1904296875,-0.6980727910995483,0.5512254610657692,-0.044230370085060665
47,-0.05684715881943703,-0.24874378740787506,0.35979679226875305,-0.6338353157043457,0.7454334013164043,-0.04806010938791234
48,-0.0692843496799469,-0.19026289880275726,-0.3403463065624237,0.9094598293304443,0.7817233689129353,-0.0381775913574384
49,-0.07879749685525894,-0.1523551493883133,-0.320637583732605,0.5162609219551086,0.726947546005249,-0.031026408667768297
50,-0.08641525357961655,-0.1743721216917038,-0.8402559161186218,-0.14380629360675812,0.6986977830529213,-0.034874879784565056
51,-0.09513385593891144,-0.19862830638885498,-0.8550198674201965,-0.23732315003871918,0.7808205112814903,-0.04401907118485199
52,-0.10506527125835419,-0.18734675645828247,0.756277322769165,-1.2091243267059326,0.8729258924722672,-0.04763810596843386
53,-0.11443261057138443,-0.1244128867983818,0.3909812867641449,0.16641491651535034,0.9000198692083359,-0.041084999176030555
54,-0.12065325677394867,-0.16954417526721954,-0.5347349643707275,-1.0122405290603638,0.8209888264536858,-0.04578038722404749
55,-0.12913046777248383,-0.14798413217067719,0.06491655856370926,-0.3706448972225189,0.9423546344041824,-0.04982513458557228
56,-0.13652966916561127,-0.0998239740729332,0.20940859615802765,0.01529650203883648,0.9416206032037735,-0.04578899889850131
57,-0.14152087271213531,-0.0013286389876157045,1.441601037979126,-0.16754893958568573,0.8822962939739227,-0.03949020744231553
