step,theta,theta_dot,wind,wave,action,reward
0,-0.048685118556022644,0.10758107900619507,1.619736671447754,0.8009161353111267,0.10478945821523666,-0.008431605699126137
1,-0.04330606386065483,0.11681366711854935,-0.2928805649280548,0.5416646003723145,-0.166738823056221,-0.009393177651316163
2,-0.037465378642082214,0.1020854264497757,0.2530896067619324,-0.3876759707927704,-0.33306145668029785,-0.009387620050478286
3,-0.03236110880970955,0.1295381784439087,0.8798106908798218,-0.21738958358764648,-0.23704276978969574,-0.010842043317274326
4,-0.025884199887514114,0.07655163109302521,-0.2959415018558502,-0.5545027256011963,-0.38611841201782227,-0.007327253895671886
5,-0.022056618705391884,0.08419501036405563,0.4094622731208801,-0.069438636302948,-0.375413179397583,-0.007554270414140667
6,-0.017846867442131042,0.07994022220373154,0.49075984954833984,-0.425029993057251,-0.2836260199546814,-0.005524823361935126
7,-0.013849856331944466,0.04665423929691315,0.11414506286382675,-0.6245918273925781,-0.28414610028266907,-0.0032986027703609797
8,-0.011517144739627838,0.08736254274845123,0.7573184967041016,0.13162456452846527,-0.14444923400878906,-0.004470391147049646
9,-0.0071490174159407616,0.10566703975200653,0.2975139021873474,0.2873527407646179,-0.38474225997924805,-0.009334535379633633
10,-0.001865665428340435,0.0762765035033226,-0.9096817374229431,0.5482267141342163,-0.3684914708137512,-0.00630718208492514
11,0.0019481597701087594,0.1024450957775116,1.8510324954986572,-1.1469097137451172,-0.2908223569393158,-0.0073657352674445075
12,0.00707041472196579,-0.042036399245262146,-1.556470274925232,-1.0533820390701294,-0.4512656331062317,-0.006024537012333525
13,0.0049685947597026825,0.0003652253944892436,0.7573130130767822,0.090100958943367,-0.01958809792995453,-3.434596819556572e-05
14,0.004986856132745743,0.07615143060684204,0.9705082178115845,0.5057016015052795,0.09429948776960373,-0.003146698539104234
15,0.00879442784935236,0.08666834980249405,0.1895146369934082,0.19882670044898987,-0.2648937702178955,-0.0055872614027601495
16,0.013127845712006092,0.09696191549301147,-0.15278445184230804,0.6079221367835999,-0.3854811191558838,-0.008588039229610565
17,0.01797594130039215,0.019094884395599365,-1.0167443752288818,-0.2953011691570282,-0.3542447090148926,-0.003642674621324056
18,0.01893068477511406,0.08737432956695557,0.21864496171474457,1.260994553565979,-0.15507860481739044,-0.004776741967795503
19,0.023299401625990868,0.002398911165073514,-0.688017725944519,-0.7553423047065735,-0.36813029646873474,-0.0039337373658901624
20,0.023419346660375595,0.001329659135080874,-0.5069584846496582,0.6784905195236206,-0.3135370910167694,-0.0030069875052730634
21,0.023485830053687096,0.03086777962744236,-0.2115049511194229,0.9270429015159607,-0.17796337604522705,-0.0018197681978840512
22,0.025029219686985016,-0.020416222512722015,-1.6852765083312988,0.7899662256240845,-0.1594141125679016,-0.0014701943736946292
23,0.024008408188819885,-0.025017699226737022,0.9313796162605286,-0.9930659532546997,-0.0060148900374770164,-0.0008902507864201304
24,0.022757522761821747,0.019610363990068436,0.13822369277477264,0.8510303497314453,-0.1463780403137207,-0.0012458513139592333
25,0.023738041520118713,0.0554652102291584,0.07912714034318924,0.6997910141944885,-0.03575947880744934,-0.00213365787872349
26,0.02651130221784115,0.16304783523082733,2.1373982429504395,0.1917525827884674,-0.2283175140619278,-0.0152983685898161
27,0.034663692116737366,0.10589347779750824,-0.2523440718650818,-0.5397365093231201,-0.4594314992427826,-0.012085218211593616
28,0.03995836526155472,0.10991642624139786,0.5832581520080566,-0.1377110481262207,-0.5202916264533997,-0.014405066003234449
29,0.04545418545603752,0.07853241264820099,-0.1608717292547226,-0.07368184626102448,-0.556461751461029,-0.012890995238134226
30,0.04938080534338951,0.053216226398944855,0.5848826766014099,-0.7464377284049988,-0.4746423661708832,-0.009486581823237313
31,0.052041616290807724,-0.11451469361782074,-1.3768888711929321,-1.7037136554718018,-0.3466731011867523,-0.012269693375472334
32,0.04631588235497475,-0.055915459990501404,1.0788037776947021,0.051655352115631104,0.12466119974851608,-0.004096940559985095
33,0.04352010786533356,0.01473984681069851,1.359107494354248,-0.006269408855587244,0.20356832444667816,-0.0030386330251633478
34,0.04425710067152977,-0.0034061342012137175,-0.6679399013519287,0.33455049991607666,0.08623973280191422,-0.002150424081418201
35,0.044086795300245285,-0.05828562751412392,-0.06892956793308258,-0.8779306411743164,-0.17209412157535553,-0.004382662295408124
36,0.041172515600919724,-0.036259107291698456,-0.7965599298477173,1.2367454767227173,0.07466443628072739,-0.002491906724178944
37,0.03935956209897995,-0.006483334582298994,0.31891554594039917,0.29147058725357056,0.05751712620258331,-0.001652897290987568
