step,theta,theta_dot,wind,wave,action,reward
0,0.026241270825266838,-0.007526658941060305,-0.16070081293582916,0.07231900840997696,0.8557060956954956,-0.01902275263712954
1,0.025864938274025917,0.017896417528390884,0.39169999957084656,0.18941619992256165,-0.074112169444561,-0.0009664512467920162
2,0.026759758591651917,0.017348892986774445,-0.2101205736398697,-0.25308430194854736,1.0,-0.02586657676214236
3,0.02762720361351967,0.028724191710352898,-0.18548233807086945,0.008265195414423943,0.9070743918418884,-0.02174540075364545
4,0.02906341291964054,-0.001023353892378509,-0.6955092549324036,-0.0437583327293396,0.40023910999298096,-0.004849989242541265
5,0.029012246057391167,-0.027632582932710648,-0.3712732791900635,-0.14645346999168396,0.05725123733282089,-0.0013054327945097196
6,0.02763061597943306,-0.029117798432707787,-0.16027769446372986,-0.0632600337266922,0.4470709562301636,-0.00618418510403056
7,0.026174725964665413,-0.008558602072298527,0.12698915600776672,0.20850268006324768,0.20515824854373932,-0.0017739887895118016
8,0.025746796280145645,-0.01172657124698162,-0.034560397267341614,0.2732926905155182,-0.5342177748680115,-0.007866369506359938
9,0.025160467252135277,-0.04460223764181137,-0.1950584053993225,0.07030201703310013,-1.0,-0.026627728867811472
10,0.022930355742573738,-0.02391652762889862,0.27604106068611145,0.018802460283041,0.2686205506324768,-0.0026157263414321825
11,0.021734530106186867,-0.07013313472270966,-0.21754977107048035,-0.184345081448555,-1.0,-0.02793171798235363
12,0.018227873370051384,-0.06425252556800842,-0.13131774961948395,0.04403902590274811,0.40485236048698425,-0.006494084584435206
13,0.015015247277915478,-0.05592432990670204,-0.2963854670524597,-0.04183511435985565,1.0,-0.026789223068357494
14,0.012219030410051346,-0.03416524827480316,-0.040767502039670944,0.10816911607980728,0.7246813774108887,-0.01386201433864209
15,0.010510767810046673,-0.05207892879843712,0.07189773768186569,0.07107454538345337,-1.0,-0.026466583740753953
16,0.007906821556389332,-0.037268828600645065,-0.1881485879421234,-0.025922726839780807,1.0,-0.02575700061836856
17,0.0060433801263570786,0.002091282280161977,0.24369263648986816,0.2986862361431122,0.47609832882881165,-0.005705449641856289
18,0.006147944368422031,0.01566057838499546,-0.3687196671962738,0.3027847409248352,0.6948630809783936,-0.012231291610591779
19,0.006930973380804062,0.018284212797880173,0.41326263546943665,0.15626227855682373,-1.0,-0.025215194621666864
20,0.007845183834433556,0.03233291208744049,0.08933668583631516,-0.06278456002473831,0.5479208827018738,-0.008089687881569815
21,0.00946182943880558,0.09793409705162048,0.4479061961174011,0.39205166697502136,1.0,-0.029885069591827202
22,0.01435853447765112,0.12806710600852966,0.5514904856681824,0.26302075386047363,-0.29738250374794006,-0.01061766810339636
23,0.020761890336871147,0.09264105558395386,0.11871412396430969,-0.24166372418403625,-1.0,-0.029722238890986036
24,0.02539394237101078,0.07086582481861115,0.010663759894669056,0.13129498064517975,-1.0,-0.02815583490736458
25,0.028937233611941338,0.06964464485645294,-0.374008446931839,0.07902441173791885,0.6881686449050903,-0.015101954102490886
26,0.032419465482234955,0.10479161888360977,0.14195911586284637,0.13920854032039642,1.0,-0.031541663459645965
27,0.037659045308828354,0.09027702361345291,-0.3417353928089142,-0.13234052062034607,0.5696178674697876,-0.013604786818179586
28,0.04217289760708809,0.06474518030881882,-0.11693057417869568,-0.2339603751897812,-0.11623761057853699,-0.004212302019768973
29,0.04541015625,0.07819905132055283,0.5363103747367859,-0.0991821438074112,-0.14483776688575745,-0.005644077516995569
30,0.04932010918855667,0.09113741666078568,0.11369089037179947,-0.05171450972557068,0.6080112457275391,-0.015827429072003515
31,0.053876981139183044,0.1275811344385147,0.49054187536239624,0.2640722095966339,0.18761837482452393,-0.011921218405545199
32,0.06025603786110878,0.11660830676555634,0.2060057818889618,-0.440701961517334,0.3196914494037628,-0.012984604563867406
33,0.06608645617961884,0.10937763750553131,0.03210869058966637,0.13673724234104156,-0.3295421600341797,-0.01306410410976086
34,0.07155533879995346,0.10097073018550873,0.31818845868110657,-0.1235814094543457,-0.4178534150123596,-0.014582747490585713
35,0.07660387456417084,0.11731213331222534,0.5641034245491028,-0.26408618688583374,0.36925840377807617,-0.016158016131435728
36,0.08246947824954987,0.083961620926857,-0.1804584115743637,0.1870099902153015,-1.0,-0.03532599206190781
37,0.08666756004095078,0.1009003072977066,0.033216383308172226,0.4004785120487213,0.14152757823467255,-0.013102452896475622
38,0.0917125791311264,0.08984741568565369,0.07555575668811798,-0.12663881480693817,0.020953353494405746,-0.012458451413646147
39,0.09620495140552521,0.08000851422548294,-0.09376905113458633,-0.21822921931743622,0.595425546169281,-0.021319362890884118
40,0.10020537674427032,0.03468429297208786,-0.3633040487766266,0.12608230113983154,-0.969901978969574,-0.034160363912140064
41,0.10193958878517151,0.06885312497615814,0.19484974443912506,0.25891175866127014,0.7945306897163391,-0.028544032128072758
42,0.10538224875926971,0.04141047224402428,-0.20538173615932465,0.33782148361206055,-0.9879136681556702,-0.036362166625352896
43,0.10745277255773544,0.04886126145720482,-0.06471630930900574,0.31488165259361267,0.1552581638097763,-0.013342437239355114
44,0.10989583283662796,0.0018341513350605965,-0.10783575475215912,-0.1470966637134552,-1.0,-0.037078776744530195
45,0.1099875420331955,-0.008074241690337658,0.0974356085062027,0.2062906175851822,-0.6722665429115295,-0.023428413354376933
46,0.10958383232355118,-0.02930109016597271,0.0713028758764267,-0.11710576713085175,-0.43557974696159363,-0.017181135610150416
47,0.10811877995729446,-0.09474584460258484,-0.37886592745780945,-0.28030404448509216,-1.0,-0.04117805799149292
48,0.10338148474693298,-0.10684873163700104,0.17480485141277313,0.1979425996541977,-1.0,-0.041396057973055
49,0.09803904592990875,-0.1328122615814209,-0.024788377806544304,-0.21487297117710114,-0.3559226989746094,-0.021598227312670186
50,0.09139843285083771,-0.11030319333076477,0.2869126498699188,-0.2560787796974182,1.0,-0.039437070460761885
51,0.08588327467441559,-0.12311039119958878,-0.18842042982578278,0.12420357018709183,-0.2199621945619583,-0.016163605309197082
52,0.07972775399684906,-0.13522031903266907,-0.6490423679351807,0.07727392017841339,0.7936790585517883,-0.03124694390099736
53,0.07296673953533173,-0.13537584245204926,-0.14799225330352783,0.02185593917965889,0.3500143885612488,-0.017550206839623807
54,0.0661979466676712,-0.14669188857078552,0.0042895423248410225,0.04042287915945053,-0.4585424065589905,-0.020397952144094227
55,0.05886335298418999,-0.1559518724679947,0.23575158417224884,-0.15167394280433655,-0.4866529405117035,-0.021546165682475853
56,0.05106575787067413,-0.1514921635389328,0.4542945921421051,0.14521875977516174,-1.0,-0.03908264888408735
57,0.04349115118384361,-0.12462937831878662,0.2816197872161865,0.23297280073165894,0.04703129455447197,-0.009713019745919468
58,0.03725968301296234,-0.07807087153196335,0.2652764618396759,0.1688157320022583,1.0,-0.029435814299310505
59,0.033356137573719025,-0.08728373795747757,0.05217808485031128,-0.28535476326942444,0.13154688477516174,-0.005354472087446197
60,0.028991950675845146,-0.07082417607307434,-0.010513530112802982,-0.15390293300151825,1.0,-0.028348565279477468
61,0.02545074187219143,-0.09402341395616531,-0.3963225185871124,0.05169055983424187,-0.2225538045167923,-0.006306196133646271
62,0.020749570801854134,-0.09263884276151657,-0.13956484198570251,-0.20596088469028473,0.7287631630897522,-0.017998915865352714
63,0.016117628663778305,-0.07826493680477142,-0.28140032291412354,0.05368341505527496,1.0,-0.028322477971710776
64,0.012204381637275219,-0.032312482595443726,0.13960158824920654,0.2644914984703064,1.0,-0.025670995169244457
65,0.010588757693767548,-0.00953338760882616,0.028325598686933517,0.2083679586648941,0.4420773684978485,-0.005043374516438807
66,0.010112088173627853,-0.0009035809780471027,0.4536794424057007,0.23003312945365906,-1.0,-0.025102662559352527
67,0.010066908784210682,-0.04815711826086044,-0.676091194152832,0.2457367479801178,-1.0,-0.026260896737088656
