step,theta,theta_dot,wind,wave,action,reward
0,0.00461664330214262,0.05460155010223389,0.27160677313804626,0.08927491307258606,-0.28741687536239624,-0.0035771894619288478
1,0.007346720900386572,0.04541696980595589,-0.16108596324920654,0.11622361838817596,-0.20920704305171967,-0.0021795145391561195
2,0.009617568925023079,0.04887217655777931,0.10937172174453735,0.0588264986872673,-0.13073107600212097,-0.0017140077659785057
3,0.012061177752912045,0.04865696653723717,0.00852667260915041,0.10934259742498398,-0.16662204265594482,-0.002023294849916385
4,0.014494026079773903,0.027934005483984947,-0.22093622386455536,-0.03258198872208595,-0.23704148828983307,-0.002004947818272173
5,0.015890726819634438,0.020979885011911392,-0.14463579654693604,0.11976924538612366,-0.15701566636562347,-0.0010889409410123011
6,0.016939722001552582,0.013304666616022587,0.01191663183271885,-0.05849134922027588,-0.1452072411775589,-0.0009025897968470796
7,0.017604954540729523,-0.009418594650924206,-0.23457254469394684,-0.05143844708800316,-0.27278465032577515,-0.0022145760525836265
8,0.01713402569293976,-0.01639355905354023,0.0024426542222499847,-0.05512057989835739,-0.13024643063545227,-0.0008520525033813777
9,0.016314348205924034,0.011329916305840015,0.3882191479206085,0.20134486258029938,-0.03518049418926239,-0.0003612831198735037
10,0.01688084378838539,-0.05331562086939812,-0.8133487701416016,-0.37780264019966125,-0.14324571192264557,-0.0022192239209693826
11,0.014215062372386456,-0.056032538414001465,-0.0524316281080246,-0.08443808555603027,0.16238969564437866,-0.0024311509267356886
12,0.011413435451686382,-0.04652750864624977,0.06409289687871933,0.043464384973049164,0.15169931948184967,-0.0017879880682090368
13,0.009087059646844864,-0.026640918105840683,0.6353515982627869,-0.22240415215492249,-0.0427185520529747,-0.0004830658013955352
14,0.007755013648420572,-0.011763589456677437,-0.1132815033197403,0.4085543155670166,0.005167752504348755,-0.000129998902813738
15,0.007166834082454443,0.000838386476971209,0.1940108984708786,0.1326126754283905,-0.13766665756702423,-0.0005255176731903097
16,0.007208753377199173,-0.02350955456495285,-0.1542019098997116,-0.3296150267124176,0.01605510711669922,-0.0003347598835950028
17,0.006033275742083788,-0.017335111275315285,0.05023942142724991,0.021802818402647972,0.10100995004177094,-0.0004417287090671306
18,0.005166520364582539,-0.039173584431409836,-0.36820560693740845,-0.1366453319787979,0.13692763447761536,-0.0012627072678503266
19,0.0032078411895781755,-0.04559183493256569,-0.0216131042689085,-0.1889503300189972,0.14072278141975403,-0.0015446705180871486
20,0.0009282494429498911,-0.04575720429420471,-0.029480990022420883,0.019096605479717255,-0.021814271807670593,-0.00105961903012759
21,-0.0013596108183264732,-0.045364003628492355,0.010675870813429356,-0.10125833004713058,0.15392056107521057,-0.0016230833534809064
22,-0.0036278110928833485,-0.024153970181941986,0.17812442779541016,0.17823338508605957,0.08624288439750671,-0.0004908140236844982
23,-0.004835509695112705,-0.02556545101106167,0.09625449031591415,-0.16364604234695435,0.043286435306072235,-0.0003970212060389011
24,-0.006113782059401274,-0.016192471608519554,0.21949568390846252,-0.10028800368309021,0.09643184393644333,-0.000400953910490055
25,-0.0069234054535627365,-0.012148818001151085,0.2637481987476349,-0.21435748040676117,0.02843092940747738,-0.0001419383765775852
26,-0.007530846167355776,0.003840432269498706,0.2743401527404785,-0.004012690857052803,0.06599603593349457,-0.000172975025735552
27,-0.0073388246819376945,-0.018123971298336983,-0.37462466955184937,-0.06277989596128464,-0.022519109770655632,-0.00023077526393093723
28,-0.008245022967457771,-0.010206193663179874,0.016230683773756027,0.054558269679546356,0.13499274849891663,-0.0005756396587717693
29,-0.008755332790315151,-0.037966810166835785,-0.2946564257144928,-0.22147460281848907,-0.11310382187366486,-0.001117207043354698
30,-0.01065367367118597,-0.03399936482310295,0.05987536162137985,-0.09334992617368698,0.16141414642333984,-0.001342842313538436
31,-0.012353641912341118,-0.017833128571510315,0.07065168023109436,0.15190389752388,0.13557791709899902,-0.0007711569830598585
32,-0.013245298527181149,-0.03587586432695389,-0.494636207818985,0.05087762326002121,0.11091361939907074,-0.0011265225850832998
33,-0.015039091929793358,-0.015263878740370274,0.3673940896987915,-0.05950536951422691,0.13309022784233093,-0.0007854924935543756
34,-0.015802286565303802,-0.015100623480975628,-0.24324437975883484,0.1504487693309784,0.1317402869462967,-0.0007976142289495083
35,-0.016557317227125168,0.0019872453995049,0.07603395730257034,0.17917661368846893,0.11058613657951355,-0.0005818516830782111
36,-0.016457954421639442,-0.015160314738750458,-0.10356470942497253,-0.2963636517524719,0.06626961380243301,-0.0004955733994527772
37,-0.017215970903635025,-0.01885867305099964,-0.03300322964787483,-0.08916562795639038,0.03186924383044243,-0.0004996056045134336
38,-0.01815890520811081,-0.0027823701966553926,0.23259714245796204,0.0387265682220459,0.02989809215068817,-0.00035596400474863205
39,-0.01829802431166172,-0.0375649593770504,-0.48925477266311646,-0.23903261125087738,0.008012112230062485,-0.0010419856128977252
40,-0.020176272839307785,-0.010360454209148884,0.26513671875,0.13595300912857056,0.1935417503118515,-0.0013972116954414295
41,-0.020694294944405556,-0.015655092895030975,-0.1920730024576187,-0.0002097593096550554,0.10189074277877808,-0.0008103379119832606
42,-0.021477049216628075,-0.0013126826379448175,0.1336720734834671,0.09368086606264114,0.04125256463885307,-0.0005046695791842098
43,-0.021542683243751526,0.02000460773706436,0.2628726661205292,0.05129712447524071,0.15860822796821594,-0.0012930936265999936
44,-0.020542452111840248,0.01791377179324627,-0.028448501601815224,-0.05176961421966553,0.032179318368434906,-0.000608331678610387
45,-0.019646763801574707,0.012115134857594967,0.3167228400707245,-0.4501708447933197,-0.00876304879784584,-0.00046130333380116746
46,-0.01904100738465786,0.014044619165360928,-0.04159659892320633,0.006600020918995142,0.1003473699092865,-0.0007129254799924357
47,-0.018338777124881744,0.00011707464000210166,-0.42760467529296875,0.066562719643116,0.12190374732017517,-0.0007078306643204691
48,-0.01833292283117771,-0.001308127655647695,-0.19538430869579315,0.1724889576435089,-0.06611666083335876,-0.0004462370001444883
49,-0.018398329615592957,0.0032619358971714973,-0.03767762705683708,0.13383065164089203,-0.06581039726734161,-0.0004520938406932845
50,-0.018235232681035995,0.030384868383407593,0.36565306782722473,0.07658591866493225,0.1485062688589096,-0.001345496640713611
51,-0.016715988516807556,-0.0008698473102413118,-0.2627163529396057,-0.3028637170791626,-0.1433493196964264,-0.0007935283006323989
