step,theta,theta_dot,wind,wave,action,reward
0,0.026241270825266838,-0.026180749759078026,-0.3214016258716583,0.14463801681995392,0.2863060534000397,-0.003080599025590709
1,0.02493223361670971,0.05556729435920715,0.7824000120162964,0.3788323998451233,1.0,-0.027165478356513773
2,0.027710597962141037,0.019439944997429848,-0.4222411513328552,-0.5061686038970947,0.5420894622802734,-0.008303357609823977
3,0.028682595118880272,-0.023749401792883873,-0.37396466732025146,0.016530390828847885,-0.9101335406303406,-0.02181328484317391
4,0.02749512530863285,-0.1203763335943222,-1.395018458366394,-0.0875166654586792,-0.8377085328102112,-0.02554510210794872
5,0.02147630788385868,-0.17951235175132751,-0.7475465536117554,-0.2929069399833679,-0.32242441177368164,-0.0191725104510411
6,0.012500690296292305,-0.1742890328168869,-0.32655540108680725,-0.1265200674533844,1.0,-0.04034460175673475
7,0.003786238608881831,-0.1400074064731598,0.24697832763195038,0.41700536012649536,-0.09348901361227036,-0.010033876610243766
8,-0.003214131807908416,-0.08831796050071716,-0.07712079584598541,0.5465853810310364,1.0,-0.028910361644080892
9,-0.007630029693245888,-0.07379458844661713,-0.3991168141365051,0.14060403406620026,1.0,-0.027781038141797873
10,-0.011319759301841259,-0.017393119633197784,0.5420821309089661,0.037604920566082,1.0,-0.025279397259905315
11,-0.012189415283501148,-0.06732206791639328,-0.44609954953193665,-0.36869016289711,-0.41893094778060913,-0.006802290766655025
12,-0.015555518679320812,-0.08810646086931229,-0.2746354937553406,0.08807805180549622,-0.5621510744094849,-0.012023694002171098
13,-0.019960841163992882,-0.13297009468078613,-0.6057708859443665,-0.0836702287197113,-0.5504360198974609,-0.016813453311551187
14,-0.026609346270561218,-0.14668457210063934,-0.09553500264883041,0.21633823215961456,-0.9830381274223328,-0.03562533797530764
15,-0.033943574875593185,-0.1524745225906372,0.12879547476768494,0.14214909076690674,-1.0,-0.037776407267927636
16,-0.041567299515008926,-0.14900177717208862,-0.3922971785068512,-0.051845453679561615,0.7728896737098694,-0.027762567005674747
17,-0.04901738837361336,-0.11377129703760147,0.47038528323173523,0.5973724722862244,-1.0,-0.033874658518320874
18,-0.05470595508813858,-0.13844893872737885,-0.7554393410682678,0.6055694818496704,-0.9481897950172424,-0.03505339380304197
19,-0.06162840127944946,-0.05887043476104736,0.8075252771377563,0.31252455711364746,0.6404737234115601,-0.015786088743253837
20,-0.06457192450761795,-0.0650167241692543,0.15867337584495544,-0.12556912004947662,-0.555815577507019,-0.014006394126902367
21,-0.06782276183366776,0.04939737543463707,0.8748124241828918,0.7841033339500427,1.0,-0.030819977204938693
22,-0.0653528943657875,0.13270127773284912,1.080980896949768,0.5260415077209473,-0.035959407687187195,-0.013108143045281313
23,-0.05871783196926117,0.09584025293588638,0.21442824602127075,-0.4833274483680725,-1.0,-0.0330404606197473
24,-0.05392581969499588,0.12724827229976654,-0.0026724799536168575,0.2625899612903595,0.6561723947525024,-0.02176811020966473
25,-0.04756340757012367,0.10680248588323593,-0.7730168700218201,0.1580488234758377,0.37757545709609985,-0.011529743717527631
26,-0.042223282158374786,0.15072332322597504,0.25791820883750916,0.27841708064079285,0.6482749581336975,-0.0236480755662454
27,-0.034687116742134094,0.09402956068515778,-0.7104707956314087,-0.26468104124069214,-0.2933933436870575,-0.007775966659679263
28,-0.029985638335347176,0.08279126137495041,-0.2618611454963684,-0.4679207503795624,1.0,-0.029326334882820177
29,-0.025846075266599655,0.13856470584869385,1.0436207056045532,-0.1983642876148224,0.5332592129707336,-0.01737724301822589
30,-0.018917839974164963,0.11673668026924133,0.19738177955150604,-0.10342901945114136,-1.0,-0.03217161111067009
31,-0.013081005774438381,0.1889439821243286,0.9500837326049805,0.5281444191932678,-0.008180804550647736,-0.018022701015459094
32,-0.0036338067147880793,0.13780076801776886,0.38001158833503723,-0.881403923034668,-0.8932429552078247,-0.029454804420903043
