step,theta,theta_dot,wind,wave,action,reward
0,-0.048685118556022644,0.024232717230916023,0.539912223815918,0.2288331687450409,0.0746697410941124,-0.0028032421925761365
1,-0.0474734827876091,0.0338851734995842,-0.09762685000896454,0.15476131439208984,0.15000662207603455,-0.0033903836685096477
2,-0.04577922448515892,0.037567682564258575,0.08436319977045059,-0.11076457053422928,0.09156784415245056,-0.0030110195213412776
3,-0.04390083998441696,0.05321086570620537,0.2932702302932739,-0.06211131066083908,0.06363943219184875,-0.0034442312646015697
4,-0.04124029725790024,0.04924213886260986,-0.09864716976881027,-0.158429354429245,0.27691224217414856,-0.004830165846753706
5,-0.038778189569711685,0.0547991544008255,0.1364874243736267,-0.019839610904455185,-0.08549381792545319,-0.0031879514398543475
6,-0.03603823110461235,0.06042635068297386,0.16358661651611328,-0.12143713980913162,0.07925347983837128,-0.0032814539217878714
7,-0.03301691263914108,0.047251615673303604,0.03804835304617882,-0.17845480144023895,-0.29386478662490845,-0.004365387049901664
8,-0.030654331669211388,0.05966939777135849,0.2524394989013672,0.037607017904520035,-0.13518087565898895,-0.003176753276776215
9,-0.027670862153172493,0.06481310725212097,0.09917130321264267,0.08210078626871109,-0.18908950686454773,-0.0037599168752000265
10,-0.024430206045508385,0.05357909947633743,-0.3032272458076477,0.15663619339466095,-0.1743776798248291,-0.0027923843464647304
11,-0.021751251071691513,0.06487828493118286,0.6170108318328857,-0.3276885151863098,-0.1463887095451355,-0.0031134543388292597
12,-0.0185073371976614,0.022135166451334953,-0.5188234448432922,-0.3009662926197052,-0.07052075862884521,-0.0007118337498787226
13,-0.017400579527020454,0.036886997520923615,0.25243768095970154,0.02574313059449196,0.0003247782588005066,-0.0009831080565260563
14,-0.015556229278445244,0.06193055957555771,0.32350271940231323,0.1444861739873886,0.05044993758201599,-0.0022233233058846025
15,-0.012459700927138329,0.06194957345724106,0.06317154318094254,0.05680762976408005,-0.22393596172332764,-0.0033278017891536166
16,-0.009362222626805305,0.06379087269306183,-0.05092814937233925,0.17369204759597778,-0.14730548858642578,-0.0026647613713976642
17,-0.006172678899019957,0.03370153531432152,-0.33891478180885315,-0.08437176793813705,-0.32129624485969543,-0.0031867805789448774
18,-0.004487602040171623,0.04831452667713165,0.07288165390491486,0.3602841794490814,-0.2666284441947937,-0.002964553568220681
19,-0.002071875613182783,0.02273707091808319,-0.22933924198150635,-0.215812087059021,-0.09794385731220245,-0.0005026048452016303
20,-0.0009350220789201558,0.020699918270111084,-0.16898615658283234,0.1938544362783432,-0.11470124125480652,-0.0005440269337489219
21,9.997383313020691e-05,0.029642779380083084,-0.0705016553401947,0.2648693919181824,-0.013126198202371597,-0.0004436646130510481
22,0.0015821127453818917,0.014789791777729988,-0.5617588758468628,0.225704625248909,0.10793164372444153,-0.00040310304172142594
23,0.0023216023109853268,0.0175622571259737,0.3104598820209503,-0.2837331295013428,0.07698126137256622,-0.0003077591337594566
24,0.003199715167284012,0.02931237407028675,0.04607456550002098,0.24315153062343597,-0.08392047137022018,-0.0006159119319108686
25,0.004665333777666092,0.03693177551031113,0.02637571282684803,0.1999402791261673,-0.10894445329904556,-0.0010004656754667083
26,0.006511922460049391,0.07484739273786545,0.7124660611152649,0.054786451160907745,0.03304727375507355,-0.002870774026345008
27,0.01025429181754589,0.04932127892971039,-0.0841146931052208,-0.1542104333639145,-0.45001113414764404,-0.006384195312572648
28,0.01272035576403141,0.04462895914912224,0.19441938400268555,-0.039346013218164444,-0.4177553057670593,-0.005520666908576518
29,0.014951803721487522,0.03955717384815216,-0.05362391099333763,-0.021051956340670586,0.02927030622959137,-0.0010273601650715677
30,0.016929661855101585,0.03364381939172745,0.19496089220046997,-0.21326792240142822,-0.11550761014223099,-0.001186116902043845
31,0.018611852079629898,-0.022762920707464218,-0.45896294713020325,-0.48677533864974976,-0.2803601920604706,-0.0025705222582685194
32,0.017473705112934113,-0.0034278430975973606,0.3596012592315674,0.014758671633899212,0.05775585398077965,-0.00039459892401054616
33,0.017302313819527626,0.016293341293931007,0.453035831451416,-0.001791259623132646,-0.06464848667383194,-0.0005365921872667447
34,0.01811698079109192,0.003157313447445631,-0.22264663875102997,0.09558586031198502,-0.20311927795410156,-0.0013646453373416735
35,0.01827484555542469,-0.01552614662796259,-0.022976523265242577,-0.2508373260498047,-0.14220242202281952,-0.0009600388436496945
36,0.01749853789806366,-0.013723152689635754,-0.26551997661590576,0.35335585474967957,-0.06425363570451736,-0.0005035745441481919
37,0.016812380403280258,-0.0077887228690087795,0.10630518198013306,0.08327730745077133,-0.10301531851291656,-0.0005782921285215994
38,0.016422944143414497,-0.018873700872063637,-0.08296551555395126,-0.13794390857219696,0.04106813296675682,-0.0004899861893629368
39,0.015479259192943573,-0.00663283234462142,0.2674967348575592,-0.020925290882587433,0.026886960491538048,-0.0002796774114921073
40,0.015147618018090725,-0.021950483322143555,-0.22773243486881256,-0.02682570368051529,-0.06378483772277832,-0.0005720748255724079
41,0.014050093479454517,-0.032959017902612686,-0.2716818153858185,0.0380091667175293,0.05049622803926468,-0.0008043003220304742
42,0.012402142398059368,-0.024272378534078598,0.3387683033943176,-0.16721703112125397,0.013554319739341736,-0.0004529803137353369
43,0.011188523843884468,-0.008722547441720963,0.4285632073879242,-0.13352398574352264,0.04484887048602104,-0.00021351000361654072
44,0.010752396658062935,-0.013476379215717316,0.0460236482322216,-0.16727730631828308,0.07719707489013672,-0.00035540513443541006
45,0.01007857732474804,-0.017384834587574005,-0.06667055189609528,0.009480882436037064,-0.023178059607744217,-0.00026612452218538506
46,0.009209335781633854,-0.029384763911366463,-0.1304054856300354,-0.14057758450508118,0.07481982558965683,-0.0006564942129058423
47,0.007740097586065531,-0.05236078426241875,-0.20336586236953735,-0.16423198580741882,-0.1856018304824829,-0.0022919359016398628
48,0.005122058559209108,-0.069691501557827,-0.4710240066051483,-0.05259392037987709,0.32486653327941895,-0.005093145003114627
49,0.0016374834813177586,-0.042622972279787064,0.12034746259450912,0.18168038129806519,0.4243602156639099,-0.0054130799805229435
50,-0.0004936651093885303,-0.004151925910264254,0.1941308230161667,0.49146729707717896,0.12993508577346802,-0.00043094111263424205
51,-0.0007012613932602108,-0.002807783428579569,0.09560449421405792,-0.09126678109169006,0.039457350969314575,-4.335565533849944e-05
52,-0.0008416505879722536,0.013008812442421913,0.5614904165267944,-0.2094436138868332,-0.07634128630161285,-0.0002310227732593636
53,-0.00019120996876154095,0.014527695253491402,0.2905432879924774,-0.19102895259857178,-0.1277894824743271,-0.000513817322525744
54,0.0005351747968234122,-0.004626189824193716,0.10623349994421005,-0.39367935061454773,-0.17730963230133057,-0.0007969548709768444
55,0.0003038652939721942,0.003702891990542412,0.2697821259498596,-0.031649522483348846,-0.14612257480621338,-0.0005407432100485331
56,0.0004890098934993148,0.0010400471510365605,-0.2903044521808624,0.33568382263183594,-0.19265803694725037,-0.000928707959755336
57,0.0005410122685134411,0.011403042823076248,0.22960640490055084,0.009161567315459251,-0.06050904840230942,-0.00015684100838145212
58,0.0011111644562333822,0.0021370956674218178,-0.2236330211162567,-0.008672517724335194,0.10699926316738129,-0.00028973933327299954
59,0.0012180192861706018,0.008554881438612938,-0.049178630113601685,0.14495529234409332,0.07062867283821106,-0.0001627868031714538
60,0.0016457634046673775,0.013422086834907532,0.23942255973815918,-0.13355126976966858,-0.004845417570322752,-9.337169097371207e-05
61,0.0023168676998466253,-0.00385879329405725,-0.1648111641407013,-0.10641306638717651,-0.13042736053466797,-0.00043809542839760407
62,0.002123927930369973,-0.026067592203617096,-0.40479516983032227,-0.11831497400999069,0.1609601527452469,-0.00099197502227542
63,0.0008205483318306506,-0.016885653138160706,-0.027722420170903206,0.1381903886795044,0.12664580345153809,-0.0005442149338748482
64,-2.373432471358683e-05,0.0016799010336399078,0.3961138427257538,-0.16166917979717255,0.2593088150024414,-0.001682438135461377
65,6.026072514941916e-05,0.0008553987718187273,0.16529296338558197,-0.08889136463403702,-0.184174582362175,-0.0008483764045680969
66,0.00010303066665073857,0.0335637591779232,0.6225563287734985,-0.009744709357619286,0.08374728262424469,-0.0007386137081607497
67,0.0017812185687944293,0.029378945007920265,0.15063808858394623,-0.18723243474960327,-0.060331061482429504,-0.0005257298509046435
68,0.003250165842473507,0.013456516899168491,-0.24320684373378754,0.04033906012773514,-0.1964389681816101,-0.001065809205953124
69,0.003922991454601288,0.00864664651453495,-0.11521633714437485,0.07065771520137787,-0.08007056266069412,-0.0002130544879603363
70,0.00435532396659255,-0.008681396953761578,-0.4685472249984741,0.1324009895324707,-0.0004136525094509125,-5.6656453418892534e-05
71,0.003921254072338343,-0.006484782323241234,-0.269844114780426,0.34448468685150146,-0.05703197792172432,-0.00011771859645784519
72,0.0035970150493085384,0.002784919226542115,-0.08654017001390457,0.21945300698280334,0.1102413684129715,-0.0003206453866076455
73,0.0037362610455602407,-0.016676701605319977,-0.4184949994087219,0.08578924834728241,-0.09947733581066132,-0.0004004093275557629
74,0.0029024260584264994,-0.035640738904476166,-0.26640889048576355,-0.09737781435251236,-0.036455973982810974,-0.0006767811458037312
75,0.0011203890899196267,-0.03501199930906296,0.00737891485914588,-0.06341499090194702,0.11028822511434555,-0.0009182626830654135
76,-0.0006302108522504568,-0.018112005665898323,0.0792766883969307,0.14953108131885529,0.18673333525657654,-0.001036153017177784
77,-0.0015358111122623086,-0.005025743972510099,0.19583463668823242,-0.017496297135949135,0.1467711329460144,-0.0005535319045269191
78,-0.0017870983574539423,-0.03195260092616081,-0.40902915596961975,-0.16092921793460846,0.0532093308866024,-0.0005844588655275249
79,-0.0033847284503281116,-0.05158594623208046,-0.05872686207294464,-0.42436519265174866,0.14353634417057037,-0.0018570784427422377
80,-0.005964025855064392,-0.035972289741039276,0.2256241738796234,-0.04792763665318489,0.20741310715675354,-0.0017580772933155648
81,-0.0077626402489840984,-0.026184875518083572,-0.07539579272270203,0.1896752417087555,0.10907329618930817,-0.0007005070367871557
82,-0.009071883745491505,-0.010448334738612175,0.20037315785884857,0.044200193136930466,0.09084213525056839,-0.0003431902700394659
83,-0.009594300761818886,-0.015441925264894962,-0.3004000782966614,0.06208431348204613,0.2392239272594452,-0.0016419793092158279
84,-0.010366396978497505,-0.012390564195811749,0.1038532629609108,-0.17695467174053192,0.2240324318408966,-0.0014389884888025715
85,-0.010985924862325191,0.011508324183523655,0.3129935562610626,0.10157743841409683,0.08332379162311554,-0.0003604826688382637
86,-0.010410509072244167,-0.013917659409344196,-0.5908873081207275,0.02438988909125328,0.09450605511665344,-0.00042851417027864715
87,-0.011106392368674278,-0.014284809119999409,-0.37940940260887146,0.22726303339004517,0.24445757269859314,-0.0017193674474357166
88,-0.011820632964372635,-0.011053609661757946,0.24210838973522186,-0.2207181453704834,0.03886350244283676,-0.00023857780339561017
